FID,lat,lng
999,41.38547534,2.180288554
1000,41.38554255,2.180736015
1001,41.38560687,2.180089313
1002,41.38535611,2.180942373
1003,41.38547509,2.181178085
1004,41.38549515,2.181238254
1005,41.38558969,2.181054881
1006,41.38571287,2.180943139
1007,41.38559828,2.181066342
1008,41.38533759,2.181625054
1009,41.38538629,2.181590672
1010,41.38544931,2.181722471
1011,41.38546937,2.181427356
1012,41.38553525,2.18163365
1013,41.38559828,2.181765448
1014,41.38564236,2.181369706
1015,41.38570428,2.181582076
1016,41.38522311,2.181961445
1017,41.38515154,2.18251603
1018,41.38541207,2.182066293
1019,41.38543785,2.181733931
1020,41.38551234,2.181928764
1021,41.38554958,2.181831348
1022,41.38565597,2.182181594
1023,41.38583605,2.182367138
1024,41.38542353,2.182679444
1025,41.38530607,2.183232425
1026,41.38529514,2.183678585
1027,41.38541554,2.184541568
1028,41.38516298,2.142923107
1029,41.38436329,2.144333993
1030,41.38445236,2.143333404
1031,41.38435163,2.146618767
1032,41.38435356,2.145492462
1033,41.38439238,2.151027825
1034,41.38435362,2.149988666
1035,41.38478182,2.150552075
1036,41.38429689,2.153491779
1037,41.38480761,2.153170858
1038,41.3847188,2.152964564
1039,41.38486145,2.153438672
1040,41.38506421,2.154013795
1041,41.3850196,2.153294061
1042,41.38504538,2.153517546
1043,41.38501747,2.154795572
1044,41.38526597,2.154463058
1045,41.38433495,2.155648329
1046,41.38434999,2.154503534
1047,41.38478755,2.155067613
1048,41.38434889,2.157897609
1049,41.38435439,2.156778418
1050,41.38430474,2.160231331
1051,41.38434351,2.159011559
1052,41.38477323,2.159600343
1053,41.38497663,2.159886862
1054,41.38520867,2.16016765
1055,41.38474248,2.160800029
1056,41.38457843,2.163903857
1057,41.38518178,2.164408302
1058,41.38512773,2.164879115
1059,41.38488942,2.164802165
1060,41.38478182,2.165622971
1061,41.38499048,2.166118428
1062,41.3849623,2.165708927
1063,41.38473599,2.165213249
1064,41.38493366,2.165207519
1065,41.38504827,2.16547577
1066,41.38468156,2.166399437
1067,41.38489817,2.167219779
1068,41.3848162,2.167975292
1069,41.38480761,2.168132877
1070,41.38464403,2.167818951
1071,41.38465864,2.168293328
1072,41.38479391,2.168852583
1073,41.38477763,2.170275433
1074,41.38474745,2.170551097
1075,41.38488184,2.170213444
1076,41.38496803,2.170407837
1077,41.3851657,2.171826106
1078,41.38520294,2.171763072
1079,41.3851928,2.171946466
1080,41.3850072,2.172201717
1081,41.385223,2.171926388
1082,41.38526883,2.172006613
1083,41.38524878,2.17187768
1084,41.38530607,2.171977961
1085,41.38480056,2.1726316
1086,41.38466723,2.172992238
1087,41.38485917,2.172920609
1088,41.38498825,2.173312126
1089,41.38508041,2.172834799
1090,41.38517143,2.173728592
1091,41.38483013,2.173994944
1092,41.385117,2.173837469
1093,41.38514873,2.174139362
1094,41.38501387,2.174891859
1095,41.38514706,2.174717735
1096,41.38526883,2.174496463
1097,41.38461741,2.175067786
1098,41.38505109,2.175236105
1099,41.38475318,2.175954844
1100,41.38495371,2.176178329
1101,41.38482271,2.176382162
1102,41.38503911,2.178304959
1103,41.38511986,2.178126658
1104,41.38489008,2.177959708
1105,41.38473599,2.178888798
1106,41.38475141,2.178451104
1107,41.38484771,2.178719752
1108,41.38495084,2.178570762
1109,41.38506071,2.178928309
1110,41.3847967,2.179449487
1111,41.38505111,2.179335768
1112,41.3851657,2.179415993
1113,41.38514278,2.179501949
1114,41.38479756,2.179123555
1115,41.38522328,2.179257649
1116,41.38473312,2.179713973
1117,41.38478182,2.179862963
1118,41.38459916,2.180081128
1119,41.38479328,2.179960379
1120,41.38479615,2.180112234
1121,41.38494511,2.17967386
1122,41.38456454,2.180539821
1123,41.38498427,2.18050277
1124,41.38517716,2.180748306
1125,41.38485041,2.18125515
1126,41.38522873,2.18171101
1127,41.38474132,2.181895666
1128,41.38480185,2.182268759
1129,41.385011,2.181905843
1130,41.38481047,2.182814108
1131,41.38474172,2.18292585
1132,41.38491647,2.182888603
1133,41.38473599,2.182716691
1134,41.38471593,2.183421528
1135,41.38479615,2.183642148
1136,41.3848162,2.183195178
1137,41.38490787,2.183424393
1138,41.38482479,2.183183717
1139,41.38497663,2.183344168
1140,41.38507689,2.183031862
1141,41.38505684,2.18322383
1142,41.38491074,2.183879958
1143,41.38505971,2.184046139
1144,41.38478782,2.184402663
1145,41.38437328,2.148828959
1146,41.38433843,2.147727483
1147,41.38436357,2.152245402
1148,41.38405131,2.16115041
1149,41.38442086,2.161588784
1150,41.38421159,2.162622399
1151,41.38467583,2.16197272
1152,41.3842633,2.164946786
1153,41.38428583,2.164497141
1154,41.38453832,2.165044203
1155,41.38426932,2.165666626
1156,41.38427713,2.165311326
1157,41.38450967,2.165554207
1158,41.3844913,2.16582832
1159,41.38459275,2.165542746
1160,41.38464432,2.165390891
1161,41.3842261,2.165961025
1162,41.38443805,2.166193144
1163,41.38420314,2.166577079
1164,41.38423329,2.167618488
1165,41.38444683,2.168475387
1166,41.38436203,2.169191696
1167,41.38409586,2.168953483
1168,41.3847033,2.169770045
1169,41.38440837,2.169678577
1170,41.38416304,2.170969415
1171,41.38435096,2.170267084
1172,41.38459275,2.170685761
1173,41.38464718,2.170849077
1174,41.38467419,2.171437024
1175,41.3843913,2.172007451
1176,41.38469502,2.172110749
1177,41.3840327,2.172334527
1178,41.38422264,2.172380386
1179,41.38415444,2.172141277
1180,41.38419455,2.172184255
1181,41.38435973,2.172816104
1182,41.38450967,2.172444987
1183,41.38474172,2.172353301
1184,41.38417997,2.173367266
1185,41.38430914,2.174126853
1186,41.38455345,2.174569876
1187,41.38404199,2.175385719
1188,41.38424325,2.175112479
1189,41.38426044,2.175089557
1190,41.38429481,2.175003601
1191,41.38371856,2.174650422
1192,41.38411248,2.174522715
1193,41.38439393,2.175472604
1194,41.38429079,2.175914107
1195,41.38443339,2.176073798
1196,41.38450108,2.175868889
1197,41.38425283,2.176104591
1198,41.38441227,2.17627288
1199,41.3841642,2.17676833
1200,41.38455551,2.1764276
1201,41.38462894,2.17698345
1202,41.38433206,2.177459069
1203,41.38462263,2.177525597
1204,41.38472166,2.177719801
1205,41.38427461,2.178310024
1206,41.38427476,2.178023511
1207,41.38454405,2.177951881
1208,41.38419299,2.179027324
1209,41.3844983,2.179414702
1210,41.38440551,2.178731906
1211,41.38454405,2.179112283
1212,41.38403925,2.179657696
1213,41.38410001,2.179937458
1214,41.3842232,2.179862963
1215,41.38431773,2.180020548
1216,41.3844006,2.179729198
1217,41.38463286,2.179630882
1218,41.38422033,2.180556338
1219,41.3840685,2.180307067
1220,41.38429195,2.18028128
1221,41.38414871,2.180917352
1222,41.38419141,2.181136444
1223,41.38407136,2.180633699
1224,41.38426044,2.180731115
1225,41.38424325,2.180822801
1226,41.38445238,2.181920169
1227,41.38424325,2.181988933
1228,41.38433492,2.182089215
1229,41.38426044,2.182355677
1230,41.38444092,2.182178036
1231,41.3843607,2.182410116
1232,41.38454405,2.182238205
1233,41.3843693,2.182415846
1234,41.38461853,2.182375734
1235,41.38442659,2.182607814
1236,41.38467583,2.182567701
1237,41.38418595,2.183046188
1238,41.38413725,2.183275403
1239,41.38442086,2.18315793
1240,41.38458416,2.183258212
1241,41.38449248,2.183513214
1242,41.38461853,2.183106357
1243,41.38466437,2.183034727
1244,41.38438298,2.184048663
1245,41.38419455,2.183544731
1246,41.38420495,2.183790051
1247,41.38438649,2.18368226
1248,41.38443519,2.183742429
1249,41.3846128,2.183794003
1250,41.38418022,2.184243837
1251,41.38408895,2.184224284
1252,41.38413374,2.18417401
1253,41.3842146,2.184261028
1254,41.38316234,2.142733463
1255,41.38350527,2.145466595
1256,41.38308161,2.1438021
1257,41.38348784,2.146581596
1258,41.38344441,2.147802519
1259,41.38367415,2.149704108
1260,41.38364859,2.149030925
1261,41.38393958,2.14942319
1262,41.3837104,2.150950336
1263,41.38399974,2.151514778
1264,41.38353512,2.152232717
1265,41.38349603,2.154513971
1266,41.38350895,2.153405934
1267,41.38348787,2.156765455
1268,41.38348792,2.155635224
1269,41.38365093,2.158839159
1270,41.38349406,2.157892873
1271,41.38388152,2.159370624
1272,41.38356743,2.159375957
1273,41.38357983,2.159868187
1274,41.38334666,2.161504134
1275,41.38354138,2.160414057
1276,41.38383359,2.1608467
1277,41.38373905,2.163236268
1278,41.38358364,2.163480566
1279,41.38389107,2.163508473
1280,41.38330127,2.16265854
1281,41.38372219,2.16375569
1282,41.38408569,2.163820767
1283,41.38415158,2.164029926
1284,41.38386375,2.164371437
1285,41.38357863,2.164800662
1286,41.38393234,2.164835128
1287,41.38392813,2.165227575
1288,41.38367113,2.165914637
1289,41.38400261,2.165734713
1290,41.38355447,2.16519933
1291,41.38382213,2.16553415
1292,41.38390807,2.16688652
1293,41.38368468,2.166518874
1294,41.38375338,2.167026914
1295,41.3837152,2.169191664
1296,41.3838651,2.169396426
1297,41.38354296,2.1698429
1298,41.38388515,2.169493842
1299,41.38397186,2.169702663
1300,41.38333512,2.171493744
1301,41.38373619,2.171241608
1302,41.38393566,2.171692209
1303,41.3835447,2.170817542
1304,41.38372473,2.172430661
1305,41.38381354,2.172513752
1306,41.38395659,2.172240853
1307,41.38361587,2.172614033
1308,41.38359667,2.172777232
1309,41.38363879,2.172599707
1310,41.38371613,2.172694259
1311,41.38365311,2.172588247
1312,41.38373332,2.172682798
1313,41.3836703,2.172573921
1314,41.38374765,2.172671337
1315,41.38368176,2.172565325
1316,41.38376483,2.172657011
1317,41.38369322,2.172550999
1318,41.38377629,2.172642685
1319,41.38336073,2.173638325
1320,41.38375338,2.173553815
1321,41.38384218,2.173760109
1322,41.38361047,2.173163469
1323,41.38355198,2.173969814
1324,41.38393386,2.174000785
1325,41.38351251,2.175231451
1326,41.38361014,2.17580872
1327,41.38378489,2.175699842
1328,41.38402266,2.175805854
1329,41.38362024,2.177617484
1330,41.38377629,2.177567946
1331,41.38363306,2.177739857
1332,41.38371869,2.177782169
1333,41.38377433,2.177101965
1334,41.38399115,2.177301483
1335,41.38388515,2.177453338
1336,41.38409142,2.177430417
1337,41.3841659,2.177719801
1338,41.38361587,2.178318626
1339,41.38364451,2.178152445
1340,41.38374765,2.17807795
1341,41.3836703,2.178186827
1342,41.38376197,2.178100871
1343,41.38367603,2.178198288
1344,41.38377056,2.178112332
1345,41.38368749,2.178209748
1346,41.38370181,2.17838166
1347,41.38378202,2.178123793
1348,41.38369895,2.178221209
1349,41.38379635,2.178135253
1350,41.38371327,2.17823267
1351,41.38384218,2.178175366
1352,41.38386797,2.178324356
1353,41.38365884,2.177994859
1354,41.38363592,2.178140984
1355,41.38373046,2.178055028
1356,41.38401044,2.178071412
1357,41.38351009,2.178757187
1358,41.38381927,2.178438963
1359,41.38383932,2.178980484
1360,41.38392526,2.178493402
1361,41.3839711,2.178682505
1362,41.38406277,2.178524919
1363,41.3836807,2.179355384
1364,41.38385937,2.179453241
1365,41.3837834,2.179676654
1366,41.38363592,2.179186778
1367,41.38379062,2.17928706
1368,41.38373758,2.180032278
1369,41.38387083,2.179940323
1370,41.38387083,2.180080717
1371,41.38398256,2.180006222
1372,41.3839711,2.18012083
1373,41.38372473,2.180490439
1374,41.38372759,2.180659485
1375,41.38375624,2.180719654
1376,41.38376854,2.180725255
1377,41.38386224,2.180533417
1378,41.38374478,2.180668081
1379,41.38388229,2.180544878
1380,41.38376483,2.180682407
1381,41.38387942,2.18057926
1382,41.3836703,2.180312797
1383,41.38376197,2.180175268
1384,41.38385937,2.180195325
1385,41.38361014,2.180794149
1386,41.38362733,2.18080561
1387,41.38364165,2.180822801
1388,41.38354305,2.181223599
1389,41.38365597,2.180834262
1390,41.3838737,2.180885835
1391,41.38403169,2.181122973
1392,41.38362733,2.181656571
1393,41.38388802,2.181642245
1394,41.38408269,2.181731194
1395,41.38397432,2.181847177
1396,41.38398829,2.181447412
1397,41.38387039,2.182415475
1398,41.38367889,2.182725287
1399,41.38371327,2.182914389
1400,41.38390807,2.182725287
1401,41.38407136,2.182673713
1402,41.38408282,2.182825569
1403,41.38413152,2.18261641
1404,41.38418022,2.182587758
1405,41.38418595,2.182587758
1406,41.38350987,2.183123548
1407,41.38357318,2.182996256
1408,41.38365597,2.183120683
1409,41.38367603,2.183200908
1410,41.38352283,2.183516584
1411,41.38379921,2.183289729
1412,41.38378191,2.183688813
1413,41.38389661,2.183338437
1414,41.38395677,2.18337282
1415,41.38400547,2.183143605
1416,41.38403126,2.184020353
1417,41.38401407,2.18412923
1418,41.38402839,2.184146421
1419,41.38410794,2.184183534
1420,41.38409782,2.184200993
1421,41.38264797,2.145487116
1422,41.38266153,2.146578131
1423,41.38314891,2.148577959
1424,41.38316197,2.148832144
1425,41.38314891,2.149365886
1426,41.38343539,2.150216847
1427,41.38268976,2.150035094
1428,41.38266883,2.151096775
1429,41.38333799,2.15056067
1430,41.38267034,2.152286867
1431,41.38267278,2.153386313
1432,41.38265549,2.15562456
1433,41.38264873,2.154502189
1434,41.3831661,2.159428432
1435,41.38315751,2.159961357
1436,41.38299135,2.163694699
1437,41.38307091,2.164637859
1438,41.38318042,2.165095776
1439,41.38340101,2.164955382
1440,41.38296514,2.166127184
1441,41.3832148,2.166319212
1442,41.38333799,2.166241852
1443,41.38298506,2.166378052
1444,41.38335424,2.166760886
1445,41.38342106,2.16735068
1446,41.38293503,2.167142346
1447,41.38305437,2.167640064
1448,41.38320048,2.1675713
1449,41.3836627,2.16806176
1450,41.38300423,2.168039333
1451,41.38277076,2.16862569
1452,41.38325488,2.168467532
1453,41.38326549,2.169442319
1454,41.3830571,2.169090982
1455,41.38339815,2.16870305
1456,41.38351003,2.16890979
1457,41.38328928,2.170344803
1458,41.38310594,2.170095532
1459,41.38304602,2.170812039
1460,41.38275089,2.1730224
1461,41.38314093,2.172113097
1462,41.38335517,2.172533808
1463,41.38344247,2.172710407
1464,41.38347263,2.172550999
1465,41.38353852,2.172519482
1466,41.38355857,2.172505156
1467,41.38357576,2.17249083
1468,41.38358722,2.172482235
1469,41.38359868,2.172473639
1470,41.38297795,2.173999467
1471,41.38290996,2.174274736
1472,41.38290827,2.174565227
1473,41.38296843,2.175335963
1474,41.38318042,2.175530796
1475,41.38308313,2.175945839
1476,41.38350004,2.176075293
1477,41.38341533,2.175791528
1478,41.38319457,2.176570848
1479,41.38362314,2.176572033
1480,41.38300854,2.176960526
1481,41.38331633,2.177068702
1482,41.38292155,2.177478996
1483,41.38304865,2.177619519
1484,41.38309073,2.177286832
1485,41.38312599,2.177533564
1486,41.38320765,2.177822056
1487,41.38334207,2.177583044
1488,41.38348122,2.177797161
1489,41.38354998,2.1782384
1490,41.38356717,2.178261322
1491,41.38358435,2.178284243
1492,41.38359295,2.178295704
1493,41.38360441,2.178307165
1494,41.38316139,2.178194742
1495,41.38342106,2.177980533
1496,41.38349841,2.178106602
1497,41.38349268,2.177914634
1498,41.38347549,2.177960477
1499,41.38354711,2.177940421
1500,41.38304638,2.178672363
1501,41.38290304,2.179546391
1502,41.38290933,2.179060857
1503,41.38327944,2.179640423
1504,41.38351847,2.179241217
1505,41.38320861,2.179220924
1506,41.38342679,2.179198239
1507,41.38305955,2.180808505
1508,41.38322053,2.180670946
1509,41.38313459,2.18012083
1510,41.38317634,2.180423793
1511,41.38355284,2.18058499
1512,41.38358722,2.180453192
1513,41.38343637,2.180317518
1514,41.38304292,2.181009038
1515,41.38315464,2.180845723
1516,41.38330647,2.180705328
1517,41.3831661,2.180851453
1518,41.3833208,2.180711059
1519,41.38318329,2.180860049
1520,41.38322039,2.181314273
1521,41.38335231,2.180716789
1522,41.38320785,2.180861094
1523,41.38344971,2.180716789
1524,41.38356144,2.180751171
1525,41.38308875,2.181771179
1526,41.38323199,2.181722471
1527,41.38309162,2.181587807
1528,41.3833208,2.181676628
1529,41.38334658,2.181897247
1530,41.38339242,2.181619324
1531,41.38331099,2.182314078
1532,41.38352021,2.182146554
1533,41.38353776,2.182434588
1534,41.38295984,2.182791186
1535,41.38308016,2.182877142
1536,41.38302,2.183086301
1537,41.38322053,2.183008941
1538,41.38314032,2.18269377
1539,41.3835729,2.182676579
1540,41.38352706,2.182828434
1541,41.38338704,2.182617062
1542,41.38317999,2.18330675
1543,41.38335231,2.183086301
1544,41.38341533,2.183020401
1545,41.38289968,2.148403183
1546,41.38289681,2.148640993
1547,41.38254627,2.14788363
1548,41.38253122,2.149063759
1549,41.38289108,2.148841557
1550,41.38261591,2.157927922
1551,41.38264538,2.15674676
1552,41.38248974,2.160384358
1553,41.38255591,2.159170564
1554,41.38297703,2.159723546
1555,41.38246012,2.161561819
1556,41.38247888,2.162664842
1557,41.38242699,2.163674642
1558,41.3824506,2.163981153
1559,41.38244418,2.163961161
1560,41.38255018,2.163858014
1561,41.38253299,2.163757733
1562,41.38243845,2.16393824
1563,41.38255018,2.163843688
1564,41.38255304,2.163883801
1565,41.38244705,2.1640156
1566,41.38255877,2.163921049
1567,41.38245564,2.164041387
1568,41.3825645,2.16393824
1569,41.38246796,2.164050722
1570,41.38268099,2.16412752
1571,41.38241267,2.164657402
1572,41.3825731,2.164502682
1573,41.38268482,2.16439094
1574,41.38278369,2.164888347
1575,41.38247283,2.164307849
1576,41.3825004,2.16582971
1577,41.38247416,2.165220049
1578,41.38284828,2.165437826
1579,41.38249572,2.166203706
1580,41.38273352,2.166350729
1581,41.38249617,2.166863431
1582,41.38272493,2.166551292
1583,41.38244854,2.16718569
1584,41.38255191,2.167576325
1585,41.38280218,2.167463065
1586,41.38236788,2.168071056
1587,41.38272206,2.16779765
1588,41.3829226,2.167728885
1589,41.3825645,2.169210188
1590,41.3828017,2.169605249
1591,41.38293692,2.169866317
1592,41.3826651,2.170199492
1593,41.3828653,2.171459362
1594,41.38249658,2.17074279
1595,41.38247283,2.171135596
1596,41.38269628,2.171109809
1597,41.38253583,2.171592173
1598,41.38263039,2.172012344
1599,41.38274785,2.171926388
1600,41.38286817,2.17181178
1601,41.38226878,2.172995414
1602,41.38237314,2.172386112
1603,41.38242126,2.17210976
1604,41.38258658,2.172306665
1605,41.38242413,2.174238596
1606,41.38242986,2.174341743
1607,41.38243343,2.174228402
1608,41.38249288,2.1742959
1609,41.38251867,2.174000785
1610,41.38256164,2.174184157
1611,41.38268196,2.174086741
1612,41.38220177,2.175091036
1613,41.38264471,2.174694161
1614,41.38285008,2.174981965
1615,41.38244501,2.174557712
1616,41.38255633,2.175442162
1617,41.38271831,2.175642598
1618,41.38281087,2.175350289
1619,41.38259028,2.17589754
1620,41.38245564,2.176086643
1621,41.38272779,2.176052261
1622,41.38248715,2.175717034
1623,41.38275109,2.176439005
1624,41.38244991,2.177000638
1625,41.38249575,2.177052212
1626,41.38252153,2.177080864
1627,41.38253299,2.177092324
1628,41.38254445,2.17710092
1629,41.38255591,2.177109516
1630,41.38257023,2.177120976
1631,41.38258169,2.177132437
1632,41.38259028,2.177149628
1633,41.38260174,2.177166819
1634,41.38267909,2.177235584
1635,41.3827192,2.177035021
1636,41.38285098,2.176914683
1637,41.38273352,2.177046481
1638,41.38283952,2.177224123
1639,41.38291114,2.176954795
1640,41.38294551,2.177069403
1641,41.38240677,2.176494194
1642,41.38247856,2.176676872
1643,41.38253012,2.176671142
1644,41.38264471,2.17672558
1645,41.38259601,2.176906087
1646,41.38273639,2.176805805
1647,41.38263612,2.17695193
1648,41.38276217,2.176834457
1649,41.38264758,2.176963391
1650,41.38277363,2.176845918
1651,41.38265904,2.176974852
1652,41.38278509,2.176857379
1653,41.3826705,2.176983447
1654,41.38279655,2.17686884
1655,41.38268196,2.176994908
1656,41.38280801,2.1768803
1657,41.38269628,2.177006369
1658,41.38282519,2.176894626
1659,41.3827106,2.177020695
1660,41.38283952,2.176906087
1661,41.38239548,2.177771374
1662,41.38254158,2.17770261
1663,41.38261706,2.17750467
1664,41.38275071,2.177318674
1665,41.38276503,2.177355922
1666,41.38269503,2.177558207
1667,41.38266763,2.177791431
1668,41.382914,2.177759914
1669,41.38285367,2.178118341
1670,41.38256737,2.17892318
1671,41.38279941,2.178659583
1672,41.38257027,2.178548558
1673,41.38285384,2.178490537
1674,41.38287676,2.178421772
1675,41.38248652,2.179938774
1676,41.38266477,2.180450326
1677,41.38285318,2.179885563
1678,41.3830114,2.180009087
1679,41.38248142,2.181049151
1680,41.38263892,2.181325049
1681,41.38276217,2.181132242
1682,41.38288249,2.181201006
1683,41.38294265,2.181046286
1684,41.38300854,2.180991847
1685,41.38301427,2.180994712
1686,41.38302859,2.181000443
1687,41.3825645,2.181756853
1688,41.38276503,2.181553424
1689,41.38281374,2.181607863
1690,41.38282519,2.181625054
1691,41.3828739,2.181725336
1692,41.38228375,2.181496121
1693,41.38259601,2.181570616
1694,41.3826705,2.181481795
1695,41.38268482,2.18148466
1696,41.38270774,2.181496121
1697,41.38275005,2.181411633
1698,41.38276217,2.181418761
1699,41.38285957,2.181327074
1700,41.38289395,2.181315614
1701,41.38281087,2.181415895
1702,41.38287303,2.18154009
1703,41.38288249,2.181550559
1704,41.38294551,2.181387243
1705,41.38296843,2.181467469
1706,41.38299421,2.181450278
1707,41.38291253,2.18154354
1708,41.38230019,2.182153616
1709,41.38255591,2.182037641
1710,41.38259315,2.182298374
1711,41.3827593,2.181834213
1712,41.38295411,2.181817022
1713,41.38292315,2.1821505
1714,41.38277363,2.182894333
1715,41.38277363,2.182567701
1716,41.38224275,2.182789467
1717,41.38279751,2.183140742
1718,41.38175383,2.143278104
1719,41.38135807,2.142580927
1720,41.38180832,2.14435417
1721,41.38188677,2.145335641
1722,41.38187982,2.146503562
1723,41.38219781,2.147216994
1724,41.38174835,2.147791355
1725,41.38178337,2.149991984
1726,41.38178359,2.148845557
1727,41.38221787,2.149408864
1728,41.3818731,2.152164625
1729,41.38180306,2.151133599
1730,41.38191614,2.153535359
1731,41.38182289,2.154511499
1732,41.38180359,2.155629965
1733,41.38177288,2.156794662
1734,41.38164719,2.159246583
1735,41.38169934,2.158010163
1736,41.38212046,2.158574605
1737,41.38162169,2.160438991
1738,41.38160459,2.161574645
1739,41.38186824,2.162550573
1740,41.38202593,2.163325089
1741,41.38183925,2.162964688
1742,41.38176523,2.163519922
1743,41.38218062,2.163565765
1744,41.38231436,2.163854782
1745,41.38187123,2.164528469
1746,41.38202306,2.164399535
1747,41.3818731,2.164121305
1748,41.38213765,2.164605829
1749,41.38218635,2.164250545
1750,41.38233819,2.164133073
1751,41.38233819,2.164107286
1752,41.38233246,2.164055712
1753,41.38233819,2.164078634
1754,41.38234391,2.164144533
1755,41.38235537,2.164150264
1756,41.38202553,2.16503099
1757,41.38225224,2.164809257
1758,41.38199226,2.166386441
1759,41.38203323,2.165681368
1760,41.38230667,2.166041289
1761,41.38202277,2.167206771
1762,41.38184831,2.167906527
1763,41.38204025,2.16810709
1764,41.38189988,2.167605682
1765,41.38181107,2.167708829
1766,41.3819228,2.16764866
1767,41.38183685,2.167748942
1768,41.38196427,2.167833613
1769,41.38183994,2.168653508
1770,41.38210328,2.16833344
1771,41.38226943,2.168685859
1772,41.38215771,2.169258896
1773,41.38243845,2.168975243
1774,41.38182826,2.170387781
1775,41.38198868,2.170261713
1776,41.38200014,2.170250252
1777,41.3820116,2.170238791
1778,41.38208322,2.170190083
1779,41.38207176,2.170353399
1780,41.38208322,2.170344803
1781,41.38209468,2.170333343
1782,41.38191134,2.169642832
1783,41.38181393,2.169880643
1784,41.38206192,2.169956053
1785,41.38210978,2.170324142
1786,41.38221322,2.170255365
1787,41.38185977,2.170728739
1788,41.38204217,2.170559611
1789,41.38210284,2.170957603
1790,41.3821663,2.170436489
1791,41.38217776,2.170427894
1792,41.38219495,2.170416433
1793,41.38223505,2.170390646
1794,41.38232386,2.170416433
1795,41.38212906,2.171284585
1796,41.38189863,2.171108373
1797,41.3821608,2.171730387
1798,41.38224938,2.171255934
1799,41.38201733,2.172350436
1800,41.38223792,2.172178525
1801,41.38189128,2.173424882
1802,41.38216814,2.173596208
1803,41.38240407,2.173803087
1804,41.38200301,2.174419103
1805,41.38224651,2.174221405
1806,41.38231527,2.17415264
1807,41.38229808,2.174347473
1808,41.38234105,2.174026572
1809,41.38200301,2.175625347
1810,41.38218447,2.176013945
1811,41.3822637,2.17566546
1812,41.38183161,2.176080489
1813,41.38176069,2.176545461
1814,41.38202303,2.176744109
1815,41.38205457,2.176373162
1816,41.38214911,2.176487769
1817,41.3822236,2.176390353
1818,41.38230667,2.176284341
1819,41.38230523,2.176611393
1820,41.3818655,2.177092324
1821,41.38195431,2.177043616
1822,41.38196863,2.177324405
1823,41.38220641,2.176983447
1824,41.38244705,2.176825862
1825,41.38177337,2.177632768
1826,41.38213765,2.177699745
1827,41.38180295,2.178203621
1828,41.38195144,2.178292839
1829,41.3818168,2.178487672
1830,41.38214022,2.178471163
1831,41.38211032,2.178071166
1832,41.38190274,2.178851551
1833,41.38184831,2.17891745
1834,41.3819142,2.178863012
1835,41.38184831,2.178940372
1836,41.38196577,2.178926046
1837,41.3821176,2.178903124
1838,41.3822637,2.178745539
1839,41.38230667,2.178926046
1840,41.3820217,2.179494143
1841,41.38189701,2.179106553
1842,41.38200587,2.179023462
1843,41.38207176,2.17913807
1844,41.38227837,2.179136947
1845,41.38191993,2.179819985
1846,41.38179776,2.180122175
1847,41.38211499,2.179972118
1848,41.38182539,2.180493304
1849,41.38216057,2.180742576
1850,41.38216001,2.180359237
1851,41.38217,2.181126954
1852,41.38231813,2.180905892
1853,41.38186418,2.18153997
1854,41.38191192,2.18190263
1855,41.38200238,2.182263511
1856,41.3815647,2.145772939
1857,41.38125817,2.145036585
1858,41.38101625,2.146538932
1859,41.38094584,2.148860815
1860,41.38095602,2.147749342
1861,41.38093726,2.149967572
1862,41.38094872,2.151092503
1863,41.38093073,2.153402279
1864,41.38151314,2.153010407
1865,41.38094535,2.152240236
1866,41.38140714,2.152847091
1867,41.38149022,2.152715293
1868,41.38185304,2.152842535
1869,41.38093699,2.154487931
1870,41.3809151,2.155680278
1871,41.38079375,2.158117415
1872,41.38128109,2.157460046
1873,41.38143619,2.162439174
1874,41.3813699,2.163797845
1875,41.38115958,2.163441312
1876,41.38150741,2.163625934
1877,41.38159048,2.163797845
1878,41.38164529,2.164272768
1879,41.38121807,2.165029877
1880,41.38151314,2.164826448
1881,41.38168502,2.16470038
1882,41.38171843,2.164993084
1883,41.38129854,2.164396753
1884,41.38145505,2.165629981
1885,41.38177956,2.165270553
1886,41.38148356,2.166862907
1887,41.38140643,2.166320081
1888,41.38169075,2.167502535
1889,41.38181966,2.167491075
1890,41.38140815,2.168003692
1891,41.38165924,2.167751807
1892,41.38167356,2.167763268
1893,41.38169934,2.167786189
1894,41.38172513,2.167809111
1895,41.38143865,2.167373602
1896,41.38162486,2.167640064
1897,41.38165351,2.167737481
1898,41.38175377,2.167628604
1899,41.38186264,2.167548378
1900,41.38176523,2.167657256
1901,41.38187982,2.16757703
1902,41.38178815,2.167683042
1903,41.38128682,2.168450913
1904,41.3808165,2.169115211
1905,41.3814673,2.168717376
1906,41.38160852,2.16905194
1907,41.38090696,2.170000927
1908,41.38148267,2.169441291
1909,41.38152764,2.16979884
1910,41.38177956,2.1693821
1911,41.38128684,2.170431608
1912,41.38158475,2.170393512
1913,41.38160133,2.170127434
1914,41.3815733,2.17097801
1915,41.38171492,2.170642523
1916,41.38176523,2.17081756
1917,41.38125565,2.170854652
1918,41.38133266,2.171264529
1919,41.38133287,2.171580765
1920,41.38125531,2.171788859
1921,41.38146797,2.171952926
1922,41.38175091,2.172682798
1923,41.38124388,2.17228663
1924,41.38166783,2.172347571
1925,41.38113011,2.172768453
1926,41.38130687,2.173192802
1927,41.38150454,2.172980778
1928,41.38179844,2.173116464
1929,41.38153161,2.17337348
1930,41.38142153,2.173981151
1931,41.38111354,2.174478877
