FID,lng,lat,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20
343,2.174562362,41.39053426,0,0.398823958,0.010120833,0,0.025703125,0,0.293402083,0,0,0,0,0.162309375,0.00441875,0,8.33E-06,0,0,0.00059375,0,0
344,2.177183722,41.39030295,0,0.357858333,0.023142708,0,0.0453875,0,0.449128125,0,0,0,0,0.05131875,0.003261458,0,0,0,0,0.000223958,0,0
345,2.177310079,41.39071187,0,0.271928125,0.009452083,0,0.113016667,0,0.351751042,0,0,0,0,0.173773958,0.00323125,0,0,0,0,0.0065625,0,0
346,2.176109132,41.39021068,0.000553125,0.36015625,0.014560417,0,0.04596875,0,0.480711458,0,0,0,0,0.0536375,0.003359375,0,0,0,0,0.002013542,0,0
347,2.176863109,41.39053139,0,0.342338542,0.007957292,0,0.076489583,0,0.471860417,0,0,0,0,0.028390625,0.000405208,0,0,0,0,2.60E-05,0,0
348,2.177736992,41.39088376,0.06504375,0.461366667,0.005641667,0.002178125,0.053510417,0,0.018066667,0,0,0,0,0.275334375,0.002315625,0,0,0,0,0,0,0
349,2.178063624,41.3909697,0.06504375,0.461366667,0.005641667,0.002178125,0.053510417,0,0.018066667,0,0,0,0,0.275334375,0.002315625,0,0,0,0,0,0,0
350,2.178634846,41.39030034,0.0004,0.432261458,0.019270833,0,0.036489583,0,0.350555208,0,0,0,0,0.079342708,0.001086458,0,0.000479167,0.000951042,0,0,0,0
351,2.178828999,41.39065446,0,0.676148958,0,0.000883333,0,0,0.093546875,0,0,0,0,0.200453125,0.00029375,0,0.000289583,0,0,0.000795833,0,0
352,2.177974838,41.39034153,0,0.6105125,0,0,0,0,0.162732292,0,0,0,0,0.122260417,7.19E-05,0,0,0.000834375,0,0,0,0
353,2.179258408,41.39056577,0.009922917,0.157116667,0.0703875,0.00213125,0.125444792,0,0.450828125,0,0,0.010046875,0,0.051463542,0.001902083,0.000780208,0,0,0,0,0,0
354,2.179602406,41.3904287,0.002782292,0.262922917,0.0081,0.001539583,0.126722917,0,0.109194792,0,0,0,0,0.441103125,0.0193875,4.17E-06,0,0,0,0.004842708,0,6.15E-05
355,2.180742576,41.39048269,0.03023125,0.133955208,0.069967708,5.31E-05,0.118216667,0,0.144311458,0,0,0.0250625,0,0.373204167,0.011529167,0,0,0,0,0,0,0
356,2.180293696,41.39039801,0.027652083,0.13995625,0.073477083,0.0135625,0.126079167,0,0.304488542,0,0,0.008447917,0,0.21143125,0.008238542,0.0006,0,0,0,0,0,0
357,2.181126511,41.39043686,0,0.328536458,0.020855208,0,0.07543125,0,0.399416667,0,0,0,0,0.020359375,0.001251042,0,0.000351042,0.000117708,0,0.002657292,0,0
358,2.181514865,41.39039266,0,0.328536458,0.020855208,0,0.07543125,0,0.399416667,0,0,0,0,0.020359375,0.001251042,0,0.000351042,0.000117708,0,0.002657292,0,0
359,2.144855508,41.39035357,0,0.390992708,0.031228125,0,0.025389583,0,0.422033333,0,0,0.000263542,0.003183333,0.077182292,0.003130208,0,0,0,0,0,0,0
360,2.145662956,41.39020564,0.00035,0.307840625,0.038088542,0,0.079183333,0,0.407739583,0,0,6.04E-05,0,0.046991667,0.000386458,0,3.13E-06,0,0,0.000328125,0,0
361,2.146125357,41.38995558,0.001676042,0.288173958,0.069022917,0.000360417,0.035869792,0.0023125,0.442214583,0,0,2.60E-05,0,0.030401042,0.009858333,0,0,0,0,0,0,0
362,2.146328785,41.39008735,0.018979167,0.25060625,0.043528125,0,0.112414583,0,0.492902083,0,0,0,0,0.04025,0.005388542,1.04E-05,0,0,0,0,0,0
363,2.147378515,41.3899544,0.217117708,0,0,0.1907125,0,0.200870833,0,0,0.090569792,0,0.019266667,0,0,0,9.48E-05,0.085680208,0,0.008921875,0.01114375,0.006213542
364,2.147686281,41.38944359,0.002276042,0.410415625,0.004261458,0,0.050057292,0,0.35263125,0,0,0,0,0.031378125,0.009121875,0,0,0,0,0.03536875,0,0
365,2.14882581,41.38948301,0.000698958,0.377722917,0.0067625,0,0.050045833,0,0.357183333,0,0,0,0,0.078678125,0.004014583,0,0,0,0,0.003369792,0,0.005370833
366,2.151107315,41.38948186,4.17E-06,0.363834375,0.014344792,0,0.059392708,0,0.394308333,0,0,0,0,0.060522917,0.00323125,0,0.000561458,0,0,0.018017708,0,0
367,2.150532018,41.38992406,0.000575,0.176080208,0.006191667,0,0.222390625,0,0.496597917,0,0,0,0,0.008697917,0.001684375,0,0,0,0,0.001109375,0,0
368,2.149964332,41.38944886,0.002371875,0.289296875,0.049833333,0.000216667,0.07185,0,0.276177083,0,0,0.088582292,0,0.016475,0.003878125,0,0,0,0,0.009596875,0,0
369,2.150804211,41.39010454,0.000122917,0.405983333,0.003017708,0.000438542,0.02965,0,0.379235417,0,0,0.0021375,0,0.068684375,0.005582292,0.000334375,8.33E-06,0.000840625,0,0.018045833,0,0.002053125
370,2.153385642,41.38962369,6.77E-05,0.309990625,0.01695,0,0.074034375,0,0.489176042,0,0,0,0,0.038391667,0.008190625,0,0,0,0,0.000867708,0,0
371,2.163627778,41.3898988,0.00145625,0.268955208,0,0.001401042,0.179083333,0,0.157123958,0,0,0,0,0.211690625,0.017946875,0,0,0.001225,0,0.0009125,0,0.003376042
372,2.164233208,41.3899951,0.000598958,0.29845,0.0363625,0.000921875,0.044335417,0,0.377521875,0,0,0,0,0.057577083,0.144103125,0,0,3.02E-05,0,0,0,0
373,2.16514567,41.38983951,0,0.39346875,0.013191667,0.00108125,0.049628125,0,0.336883333,0,0,0,0,0.07855,0.003820833,0,0,0.010875,0,0,0,0
374,2.16741658,41.39015611,0.000598958,0.29845,0.0363625,0.000921875,0.044335417,0,0.377521875,0,0,0,0,0.057577083,0.144103125,0,0,3.02E-05,0,0,0,0
375,2.166378498,41.38987789,0.000160417,0.251960417,0.049413542,0,0.070476042,0,0.200714583,0,0,0,0,0.332113542,0.026303125,0.0003125,0,0,0,0.003552083,0,0
376,2.167069892,41.39040534,0.000920833,0.36841875,0.035657292,0.001092708,0.05034375,0,0.15566875,0,0,0.000588542,0,0.301816667,0.048925,0,0,0,0,0.000127083,0,0.0022125
377,2.167926583,41.38968915,0.000166667,0.399875,0.017667708,0,0.049825,0,0.063339583,0,0,0,0,0.25659375,0.006242708,0,0,0,0,0,0,0
378,2.174369657,41.38954907,0,0.436567708,6.46E-05,0.006875,0.030459375,0,0.192153125,0,0,0,0,0.032283333,0.004260417,0,0.008815625,0,0,0,0,0
379,2.175338828,41.38991547,0.000203125,0.286488542,0.008328125,0,0.127544792,0,0.451733333,0,0,0,0,0.0986625,0.001870833,0,0,0,0,0.0001875,0,0
380,2.177901996,41.38970414,0,0.424654167,0.003654167,4.38E-05,0.034357292,0,0.345390625,0,0,3.23E-05,0,0.040760417,0.001307292,0,2.71E-05,0,0,3.13E-06,0,0
381,2.17741036,41.39008449,0,0.509038542,0.006730208,0,0.002309375,0,0.189513542,0,0,0,0,0.158261458,0.000548958,0,0,0,0,0,0,0
382,2.176945957,41.38974525,0,0.7753875,0.005323958,0.000308333,0.000163542,0,0.0941625,0,0,0,0,0.106153125,0.007940625,0,0,0,0,0,0,0
383,2.178884335,41.38995299,0.619154167,0,0,0.038221875,0,0.005801042,0,0.063091667,0.015690625,0,0.011034375,0,0,0,0.107251042,0.015739583,0,0,0.017917708,0.016389583
384,2.17907915,41.39024024,0.005546875,0.330555208,0.00148125,0.008938542,0.146251042,0,0.2104625,0,0,0,0,0.224932292,0.021010417,0,0,0,0,0.000275,0,0.000169792
385,2.180003917,41.3899514,0.0763875,0.303951042,0.058240625,0.075171875,0.074416667,0,0.322389583,0,0.001609375,3.13E-06,0,0.037984375,0.009605208,0,0,0,0,0,0,0
386,2.180356349,41.39002244,0.006614583,0.07718125,0.096271875,0,0.058557292,0,0.493904167,0,0,0.062805208,0,0.0354375,0.012996875,0,0,0,0,0,0,0
387,2.181140837,41.39011027,0.039965625,0.095854167,0.075476042,0.083775,0.176665625,0,0.275220833,0,0,0.014415625,0,0.118861458,0.0028,0.002321875,0,0.008621875,0,0,0,0.002946875
388,2.182038097,41.38999777,0.002297917,0.20259375,0.0089,0,0.190428125,3.54E-05,0.374823958,0,0,0.000140625,0,0.029844792,0.000730208,0.046485417,0.00026875,0,0,0.077667708,0,0
389,2.181616459,41.39000714,0.000469792,0.233204167,0.001627083,4.17E-06,0.180440625,0,0.38323125,0,0,3.33E-05,0,0.017635417,0.000239583,0,0.000277083,0,0,0.021676042,0,0
390,2.143382566,41.38895497,0.020414583,0.355196875,0.013929167,0.000879167,0.0690625,0,0.375838542,0,9.38E-06,9.90E-05,0,0.066782292,0.017833333,0.000151042,0,0.000289583,0,0.006592708,0,2.08E-05
391,2.144231032,41.38953127,1.04E-05,0.360970833,0.014026042,0,0.078269792,0,0.363388542,0,0,0,0,0.053254167,0.000803125,0,0,0,0,0.007425,0,6.25E-06
392,2.145518803,41.38949845,1.04E-05,0.41886875,0.005377083,0,0.059285417,0,0.386440625,0,0,0,0,0.0383625,0.006719792,0,0,0,0,0,0,0
393,2.146587616,41.38944901,0,0.380788542,0.008060417,0.000291667,0.062147917,0,0.397865625,0,0,1.77E-05,0,0.089915625,0.003911458,0,0,0,0,0.01199375,0,0.000194792
394,2.1556558,41.38947564,0.000761458,0.404178125,0.007945833,0.004203125,0.048723958,0,0.328435417,0,0.000263542,0,0.002086458,0.041144792,0.000938542,0,0,0,0,0.006422917,0,0
395,2.15454825,41.38948577,0,0.394334375,0.002338542,9.48E-05,0.047921875,0,0.402976042,0,0,0,0,0.081042708,0.007902083,0,0.000266667,3.33E-05,0,0.000226042,0,0
396,2.157905051,41.38948189,0.005736458,0.21924375,0.013761458,0.002534375,0.176008333,0,0.079270833,0,0,0.000310417,0,0.193732292,0.00280625,0.000439583,0.000441667,0,0,0.072985417,0,0
397,2.156783056,41.38947593,0.000577083,0.320473958,0.008413542,0,0.057588542,0,0.493027083,0,0,7.71E-05,0,0.011191667,0.001496875,0,0,0,0,0.002108333,0,0
398,2.159977643,41.38961984,0,0.434114583,0.000167708,0,0.042802083,0,0.353822917,0,0,0,0,0.118438542,0.004489583,0,0,0,0,0.009508333,0,0
399,2.159603208,41.38990115,0.005736458,0.21924375,0.013761458,0.002534375,0.176008333,0,0.079270833,0,0,0.000310417,0,0.193732292,0.00280625,0.000439583,0.000441667,0,0,0.072985417,0,0
400,2.15899735,41.38944834,0.00108125,0.210347917,0.023665625,0.004521875,0.250067708,0,0.200584375,0,0,0.0053625,0,0.187421875,0.002919792,0.012540625,0,0,0,0.013329167,0,7.60E-05
401,2.160246218,41.38906979,0.00503125,0.1264875,0.01301875,0,0.241795833,0,0.446292708,0,0,0.006513542,0,0.040423958,0.0039125,0.006942708,5.42E-05,0,0,0.006795833,0,0
402,2.160302314,41.38935971,0.00503125,0.1264875,0.01301875,0,0.241795833,0,0.446292708,0,0,0.006513542,0,0.040423958,0.0039125,0.006942708,5.42E-05,0,0,0.006795833,0,0
403,2.16051716,41.38919805,0.005107292,0.251804167,0.016136458,0,0.188673958,0,0.178807292,0,0,0.01485625,0,0.224851042,0.0111375,0.001736458,0.003771875,0,0,0.050741667,0,0
404,2.160682962,41.38942521,0.001301042,0.29445,0.019566667,0,0.076245833,0,0.47986875,0,0,0,0,0.022972917,0.000879167,0,0,0,0,0.005298958,0,0.000121875
405,2.161494233,41.38959748,0,0.346977083,0.028828125,0,0.058460417,0,0.350483333,0,0,7.71E-05,0,0.031464583,0.010179167,2.19E-05,0,1.04E-06,0,0.013351042,0,3.13E-06
406,2.161886764,41.38989542,0,0.356933333,0.033854167,0.007465625,0.041235417,0,0.33819375,0,0,0,0,0.046514583,0.0063125,2.40E-05,0,0.020698958,0,0.000601042,0,0.009090625
407,2.162462322,41.38945616,0.006270833,0.407102083,0.022672917,0.00135,0.027739583,0.008823958,0.305036458,0,0,0,0,0.143819792,0.003969792,0.024520833,8.33E-06,0.002397917,0,0.002692708,0,0.005114583
408,2.163444684,41.38938571,0.000213542,0.417061458,0.00118125,0,0.043082292,0,0.350490625,0,0,0,0,0.062252083,0.002415625,0,0,0,0,0.0006375,0,0
409,2.166340279,41.38895447,0,0.238590625,0.034826042,0,0.1098125,0,0.354266667,0,0,0.0008125,0,0.132629167,0.003297917,0,5.73E-05,0,3.23E-05,1.15E-05,0,0
410,2.164973342,41.38879445,1.04E-06,0.274029167,0.059040625,0,0.02298125,0,0.19745625,0,0,0,0,0.252926042,0.100280208,0,0,0,0,0.001488542,0,0.0001125
411,2.169014209,41.38885845,0,0.262427083,0.025958333,0,0.105758333,0,0.258001042,0,0,0,0,0.187960417,0.018820833,0,0.003976042,0,0,0,0,0
412,2.167685907,41.38895005,0.009746875,0.380109375,0.0152875,0.00031875,0.063782292,0,0.395767708,0,0,0,0,0.054326042,0.007123958,0,0.003410417,0,0,0,0,0
413,2.168324845,41.38940268,0.0035875,0.405180208,0.0039,0.003501042,0.039060417,0,0.35394375,0,0,0,0,0.024010417,0.002226042,0,0,0,0,0.000709375,0,0
414,2.169621327,41.38909782,0,0.377033333,0.02384375,0.028790625,0.046717708,0,0.380826042,0,0,0,0,0.070334375,0.008433333,0,0,0.00431875,0,0.00066875,0,0.00945625
415,2.170517914,41.38919832,0.000140625,0.186961458,0.028458333,0,0.129477083,0,0.251073958,0,0,0.107207292,0,0.017758333,0.011630208,0.001203125,0,0,0,0.0195125,0,0.000202083
416,2.17169088,41.38928816,2.19E-05,0.3862,0.005445833,0,0.043042708,0,0.381690625,0,0,0,0,0.0499125,0.010207292,0,0,0,0,0.000176042,0,0.000330208
417,2.173419152,41.38949721,0.000457292,0.428302083,0.005558333,0,0.027383333,0,0.372786458,0,0,0,0,0.102438542,0.015572917,0,0.001252083,0,0,0.000783333,0,0
418,2.175823824,41.38957621,0.000158333,0.69735,0.000788542,0.090494792,0,0.00028125,0.04254375,0,0,0,0,0.095084375,0.005169792,0,0.012689583,0,0,0.000113542,0,0
419,2.17633878,41.38934538,0.000948958,0.54831875,0.00078125,0.0175125,0.036352083,0,0.021834375,0,0,0,0,0.317280208,0.0027875,0.000138542,0,0.00035625,0,0,0,4.17E-06
420,2.176904397,41.38907955,0.00043125,0.475823958,0.000105208,0,0.098511458,0,0.0205,0,0,0,0,0.328554167,0.0100125,0,0,0,0,0,0,6.25E-06
421,2.178645431,41.38934058,0.037491667,0.5964375,0.003,0.002907292,0.009013542,0,0.012060417,0,0,0,0,0.247479167,0.024415625,0,0,0.000205208,0,0.001130208,0,0.004075
422,2.179097054,41.38957271,0.595044792,0,0,0.110894792,0,0.100142708,0,0,0.0010625,0,0.0152375,0,0,0,9.06E-05,0.006840625,0,0,0,0.014179167
423,2.1794403,41.38994652,0.000253125,0.305565625,0.001752083,6.67E-05,0.173964583,0,0.254821875,0,0,0,0,0.164991667,0.010655208,0.004454167,0,0,0,0.000123958,0,0.00045625
424,2.179760962,41.38951499,0.654115625,0,0,0.036390625,0,0.028134375,0,0.082348958,0.038792708,0,0.013889583,0,0,0,0.01785,0.00706875,0,0,0.018225,0.006795833
425,2.180779823,41.38986677,0.004230208,0.237565625,0.069763542,0,0.12155,0,0.384675,0,0,0.000854167,0,0.045222917,0.001672917,0.00200625,0,0,0,0.000114583,0,0
426,2.180378637,41.38948705,0.005825,0.31956875,0,0,0.156421875,0,0.267507292,0,0,0,0,0.195282292,0.010034375,0,0,0.001022917,0,0.00239375,0,0.000748958
427,2.180865034,41.38924107,0.029805208,0.131733333,0.0887875,0.003453125,0.115151042,0,0.469189583,4.06E-05,0,0.013179167,0,0.025271875,0.002261458,0.002842708,0,0.000495833,0,0.001339583,0,0.000588542
428,2.181137972,41.38986677,0.000829167,0.255392708,0.005295833,0,0.204864583,0,0.206751042,0,0,0,0,0.237302083,0.026605208,0,0,0.001572917,0,0.00105,0,0.00814375
429,2.181685223,41.38970921,0.000829167,0.255392708,0.005295833,0,0.204864583,0,0.206751042,0,0,0,0,0.237302083,0.026605208,0,0,0.001572917,0,0.00105,0,0.00814375
430,2.181404435,41.3895631,0.000829167,0.255392708,0.005295833,0,0.204864583,0,0.206751042,0,0,0,0,0.237302083,0.026605208,0,0,0.001572917,0,0.00105,0,0.00814375
431,2.181444547,41.38984958,0.008569792,0.172548958,0.082235417,0.000765625,0.0842125,0,0.469341667,0,0,0.016017708,0,0.03720625,0.00554375,0.00018125,0,0,0,0.000475,0,0
432,2.181338535,41.38988396,0.015975,0.172461458,0.094965625,0.069548958,0.101921875,0,0.343910417,0,0,0.022502083,0,0.06100625,0.001195833,2.92E-05,0,0,0,0.000182292,0,7.08E-05
433,2.182297384,41.38929544,0.015975,0.172461458,0.094965625,0.069548958,0.101921875,0,0.343910417,0,0,0.022502083,0,0.06100625,0.001195833,2.92E-05,0,0,0,0.000182292,0,7.08E-05
434,2.181966012,41.38954019,0.002478125,0.102697917,0.098703125,0,0.047027083,0,0.459504167,0,0,0.074736458,0,0.028026042,0.015553125,0,0,0,0,0,0,0
435,2.182160845,41.38964618,0.429235417,0.364359375,6.46E-05,0.041094792,0,0.00209375,0.007728125,0,0.000195833,0,0,0.117157292,0.011909375,0.005055208,0.012586458,0,0,0.000208333,0,0
436,2.182564829,41.38960571,0.004036458,0.095401042,0.085804167,0.192338542,0.104664583,0,0.022335417,0,0,0.008584375,0,0.354302083,0.012730208,0,0,0,0,0.004853125,0,0
437,2.181682827,41.3893597,0.019176042,0.143879167,0.069115625,1.25E-05,0.082359375,0,0.5086625,0,0,0.007255208,0,0.0308875,0.003398958,2.71E-05,1.56E-05,0,9.17E-05,0.001661458,0,0
438,2.183212982,41.38909233,0.0045,0.379983333,0.003339583,0,0.044576042,1.67E-05,0.34581875,0,0,0.013411458,0,0.074573958,0.005088542,0,0,0,0,0.004094792,0,0
439,2.182690152,41.38925331,0.000129167,0.311523958,0.004421875,0.000310417,0.124444792,0,0.34,0,0,0,0,0.093326042,0.000417708,0,0.000327083,0,0,0.0008,0,0
440,2.14548401,41.38864904,0.0027375,0.337273958,0.007254167,0.000115625,0.057033333,0,0.427813542,0,0,0.002434375,0,0.007077083,0.011078125,0,0,0,0,0.000426042,0,0
441,2.14455654,41.38879382,0.03203125,0.349864583,0.035242708,1.15E-05,0.025544792,0.000305208,0.414954167,0,0,0,0,0.082897917,0.003490625,0,4.17E-06,0,0,4.27E-05,0,0
442,2.14489046,41.38904172,0,0.381076042,0.013998958,0,0.036978125,0,0.412857292,0,0,0,0,0.058777083,0.002802083,0,0,0,0,8.13E-05,0,0
443,2.148128381,41.38806331,0.002039583,0.300421875,0.025897917,0,0.062761458,0,0.498361458,0,0,0.000773958,0,0.013863542,0.002502083,0.000352083,0,0,0,0.0013875,0,0
444,2.146576683,41.38861102,0.003473958,0.419416667,0.005576042,0.000546875,0.050420833,0,0.3245875,0,0,0,0,0.082365625,0.006945833,0,0,0,0,0.012678125,0,0
445,2.149941364,41.38863797,0.000504167,0.39475,0.011917708,0,0.058714583,0,0.368817708,0,0,0,0,0.040579167,0.015710417,0,0.001659375,0.001026042,0,0.000808333,0,0.0006125
446,2.150692635,41.38864417,0.013090625,0.299582292,0.044759375,9.90E-05,0.069695833,0,0.392508333,0,1.88E-05,0,1.04E-06,0.047095833,0.003472917,0,0.001882292,0,0,0.000932292,0,0
447,2.15138871,41.38881827,0.005014583,0.381446875,0.012859375,0.003988542,0.041189583,6.04E-05,0.336646875,0.000767708,8.96E-05,0,0,0.086819792,0.014053125,0,0.002704167,0.001916667,0,0.007470833,0,0.001054167
448,2.15222752,41.38866841,3.13E-05,0.420148958,0.051916667,0.000409375,0.029098958,0,0.41383125,0,0,0,0,0.057244792,0.002966667,0,0,0,0,0.000176042,0,0
449,2.153439679,41.38865254,0.000279167,0.410657292,0.000716667,0,0.041558333,0,0.380729167,0,0.000529167,0,0,0.087976042,0.001265625,0,0.00010625,0,0,0.004123958,0,0
450,2.154516618,41.38862859,0.001151042,0.378607292,0.004840625,0,0.061190625,0,0.420378125,0,0,0,0,0.052683333,0.00140625,0,0,0,0,0,0,0
451,2.156771931,41.38861794,0,0.367467708,0.001502083,0,0.072026042,0,0.389995833,0,0,0,0,0.061551042,0.00594375,0,0,0,0,0.000763542,0,0
452,2.155635848,41.38862004,0,0.343344792,0.036845833,0,0.054771875,0,0.33205,0,0,1.98E-05,0,0.048785417,0.002508333,0,0,0,0,0.000633333,0,0
453,2.159010429,41.38864519,0.000110417,0.306726042,0.009244792,0.063844792,0.178422917,0.000310417,0.055632292,0,0,0.00424375,0,0.171884375,0.003491667,0.003139583,8.33E-05,6.98E-05,0,0.090160417,0,0
454,2.157900628,41.38861514,0.008166667,0.142686458,0.015073958,0,0.233009375,0,0.462434375,0,0,0.005269792,0,0.062722917,0.000835417,0.00215,0,0,0,0.026905208,0,0
455,2.160428383,41.38881827,0.00015625,0.276925,0.040847917,0,0.093819792,0,0.416029167,0,0,0.00099375,0,0.025909375,0.005640625,0,0,0,0,2.08E-06,0,0
456,2.1607673,41.38871497,0.005736458,0.21924375,0.013761458,0.002534375,0.176008333,0,0.079270833,0,0,0.000310417,0,0.193732292,0.00280625,0.000439583,0.000441667,0,0,0.072985417,0,0
457,2.160594564,41.38892426,0.005736458,0.21924375,0.013761458,0.002534375,0.176008333,0,0.079270833,0,0,0.000310417,0,0.193732292,0.00280625,0.000439583,0.000441667,0,0,0.072985417,0,0
458,2.16001293,41.38850028,0.00503125,0.1264875,0.01301875,0,0.241795833,0,0.446292708,0,0,0.006513542,0,0.040423958,0.0039125,0.006942708,5.42E-05,0,0,0.006795833,0,0
459,2.160734958,41.38904172,0.000110417,0.306726042,0.009244792,0.063844792,0.178422917,0.000310417,0.055632292,0,0,0.00424375,0,0.171884375,0.003491667,0.003139583,8.33E-05,6.98E-05,0,0.090160417,0,0
460,2.160929319,41.38889789,0.001211458,0.263178125,0.025245833,0,0.131067708,0,0.48466875,0,0,0.001355208,0,0.054298958,0.001851042,0.000278125,0,0,0,0.001211458,0,0
461,2.161087376,41.38929382,0.0027,0.433265625,0.028534375,0.000329167,0.005235417,0,0.112565625,0,0,0,0,0.233561458,0.043309375,0,0,0,0,0,0,0
462,2.160895409,41.3891735,0.023326042,0.292264583,0.010747917,0.007114583,0.127627083,9.79E-05,0.381558333,0,0,0,0,0.097764583,0.002975,0,0,0,0,0.003001042,7.29E-06,0
463,2.161276132,41.38901325,0.01176875,0.339929167,0.0260125,0.000846875,0.057510417,0,0.27950625,0,0,0,0,0.081680208,0.044241667,0,0.007169792,0,0,0.031307292,0,8.44E-05
464,2.163526959,41.3886347,0,0.325441667,0.023761458,0,0.0528625,0,0.40171875,0,0,0,0,0.006917708,0.000634375,0,0,0,0,1.04E-06,0,0
465,2.162478223,41.3886366,2.08E-06,0.215173958,0.018996875,0,0.157198958,0,0.519840625,0,0,0,0,0.016755208,0.003508333,0,0,0,0,0.005708333,0,0.000148958
466,2.172482235,41.38882686,0.01176875,0.339929167,0.0260125,0.000846875,0.057510417,0,0.27950625,0,0,0,0,0.081680208,0.044241667,0,0.007169792,0,0,0.031307292,0,8.44E-05
467,2.171383525,41.38844222,1.56E-05,0.263044792,0.041421875,0,0.082547917,0,0.511458333,0,0,0.003378125,0,0.02109375,0.005321875,0,3.96E-05,0,7.81E-05,0.00705625,0,0
468,2.172785945,41.38868649,4.17E-06,0.15971875,0.005071875,0,0.234692708,0,0.413473958,0,0,0.001167708,0,0.049523958,0.012782292,9.79E-05,0,0,0,0.060877083,0,0
469,2.173095385,41.38904458,0,0.6162625,0.007683333,0.000475,0,0,0.239822917,0,0,0,0,0.101672917,0.007041667,0,0.000816667,0,0,7.29E-05,0,0
470,2.173679884,41.38909901,0,0.445292708,0.016733333,0,0.027313542,0,0.311336458,0,0,0,0,0.112870833,0.002142708,0,0,0,0,0,0,0
471,2.173485051,41.38925371,0.821736458,0,1.04E-06,0.075764583,0,0,0.007703125,0,0.002815625,0,0,0,0.000694792,0,0.000258333,0,0,0,0,0
472,2.174031488,41.38834911,0,0.45018125,0.002808333,0,0.039897917,0,0.257747917,0,0,0,0,0.051775,0.003839583,0,0,0,0,0,0,0
473,2.174753455,41.38895792,0.00021875,0.521460417,0.00188125,0.004803125,0.0038875,7.40E-05,0.344702083,0,0,0,0,0.045476042,0.007491667,0,0,0,0,0,0,0
474,2.176177282,41.38863444,0,0.440335417,0.002709375,0.003782292,0.028703125,0,0.277013542,0,0,0,0,0.03055,0.002820833,0,0.0087375,0,0,0.000609375,0,0
475,2.175757146,41.38889848,0.184715625,0.562259375,0,0.216573958,0,0,9.69E-05,1.67E-05,0.000341667,0,0,0.002394792,0.000955208,0,0.008998958,0,0,0,0,0.010142708
476,2.175308032,41.38849059,0.638080208,0.105175,4.17E-06,0.179239583,0,0.008410417,0.000679167,0,0.000353125,0,0,0.009415625,0.001117708,0.000665625,0.02544375,0.000888542,0,0,0,0
477,2.175992294,41.38908523,0.397917708,0.2796375,0,0.223704167,0,0,0.066434375,0,0,0,0,0.013678125,0.003827083,0,0.006577083,0,0,4.38E-05,0,0
478,2.17764075,41.38855515,0,0.700245833,0.007714583,0.04965625,0.004183333,0,0.019923958,0,0,0,0,0.186822917,0.010083333,0,0.004209375,0,0,0.007029167,0,3.96E-05
479,2.176984425,41.38864844,0.397917708,0.2796375,0,0.223704167,0,0,0.066434375,0,0,0,0,0.013678125,0.003827083,0,0.006577083,0,0,4.38E-05,0,0
480,2.177682517,41.38894759,0.011023958,0.442384375,0.002939583,7.29E-06,0.088542708,0,0.071138542,0,7.29E-06,0.000690625,0,0.313165625,0.005110417,0,0,0,0,0.002227083,0,0
481,2.17827435,41.38889102,0,0.62755625,0.00281875,0.017260417,0.023228125,0,0.001251042,0,0,0,0,0.293683333,0.010332292,0,3.23E-05,0,0,0,0,0
482,2.1782094,41.38920245,0.023048958,0.544371875,0.000589583,0,0.071832292,0,0.092359375,0,0,0,0,0.145327083,0.009163542,5.00E-05,0.005005208,0,0,3.02E-05,0,0.000159375
483,2.179593635,41.38878389,0,0.56893125,0.004460417,0.002345833,0.007009375,0,0,0,0,0,0,0.379691667,0.016122917,0,0,0.001311458,0,0.001878125,0,0
484,2.179424589,41.38884405,0,0.39133125,0.00198125,0.000828125,0.105504167,0,0.006158333,0,0,0,0,0.417647917,0.010251042,0.000136458,0.000438542,0,0,0,0,0.000525
485,2.179559253,41.38890134,0.017145833,0.790697917,0,0.149257292,8.44E-05,0,0.002170833,0,0,0,0,0.025709375,0.001379167,0,0.00021875,0,0,0,0.008873958,0
486,2.179267709,41.38875681,0.000335417,0.383501042,0.001676042,0,0.077527083,0,0.095972917,0,0,0,0,0.3284875,0.043833333,0.000484375,0,0,0,0.000782292,0,0.00031875
487,2.179446354,41.38899733,0,0.441030208,0.000727083,0.006428125,0.099090625,0,0.006480208,1.88E-05,0,0,0,0.415898958,0.001973958,0,0,0,0,0.001404167,0,0
488,2.178733073,41.38899288,0,0.39133125,0.00198125,0.000828125,0.105504167,0,0.006158333,0,0,0,0,0.417647917,0.010251042,0.000136458,0.000438542,0,0,0,0,0.000525
489,2.179032058,41.38928522,0.425936458,0,0,0.1916375,0,0.158135417,0,0,0.002088542,0,0.034432292,0,0,0,0.02149375,0.063179167,0,0.000804167,0,0.086259375
490,2.179330037,41.3892136,0.001635417,0.573298958,0.003716667,0,0.076017708,0,0.087080208,0,0,0,0,0.182114583,0.009182292,0.000240625,0,0,0,0,0,0
491,2.179682456,41.3888727,0,0.415679167,0.006455208,0.083503125,0.066398958,0,0.00065625,0,0,1.77E-05,0,0.356052083,0.022525,0.001159375,0,0.000166667,0,1.04E-05,3.33E-05,0.03388125
